track_id,sampling_rate,duration
5006,44100,30.00269841269841
5156,44100,29.976575963718822
5157,44100,30.00269841269841
5158,44100,29.976575963718822
5159,44100,30.00269841269841
5169,44100,30.00269841269841
5170,44100,30.00269841269841
5171,44100,30.00269841269841
5191,44100,30.00269841269841
5264,44100,29.976575963718822
5268,44100,29.976575963718822
5376,44100,29.976575963718822
5381,44100,30.00269841269841
5521,44100,30.00269841269841
5879,44100,30.00269841269841
5936,44100,30.00269841269841
5940,44100,30.00269841269841
6329,44100,29.976575963718822
6330,44100,30.00269841269841
6331,44100,29.976575963718822
6332,44100,29.976575963718822
6333,44100,30.00269841269841
6342,44100,29.976575963718822
6354,44100,30.00269841269841
6357,44100,30.00269841269841
6358,44100,30.00269841269841
6360,44100,29.976575963718822
6363,44100,30.00269841269841
6366,44100,30.00269841269841
6367,44100,30.00269841269841
6368,44100,29.976575963718822
6370,44100,30.00269841269841
6372,44100,29.976575963718822
6373,44100,30.00269841269841
6376,44100,29.976575963718822
6379,44100,29.976575963718822
6380,44100,29.976575963718822
6381,44100,29.976575963718822
6382,44100,30.00269841269841
6383,44100,30.00269841269841
6385,44100,30.00269841269841
6387,44100,29.976575963718822
6389,44100,29.976575963718822
6390,44100,30.00269841269841
6393,44100,29.976575963718822
6394,44100,30.00269841269841
6396,44100,30.00269841269841
6406,44100,30.00269841269841
6407,44100,30.00269841269841
6439,44100,30.00269841269841
6440,44100,29.976575963718822
6442,44100,29.976575963718822
6443,44100,30.00269841269841
6448,44100,30.00269841269841
6459,44100,30.00269841269841
6461,44100,29.976575963718822
6463,44100,30.00269841269841
6467,44100,30.00269841269841
6469,44100,29.976575963718822
6517,48000,29.988979166666667
6519,48000,29.988979166666667
6603,44100,29.976575963718822
6605,44100,30.00269841269841
6606,44100,29.976575963718822
6607,44100,29.976575963718822
6608,44100,30.00269841269841
6609,44100,30.00269841269841
6610,44100,30.00269841269841
6611,44100,30.00269841269841
6674,44100,29.976575963718822
6675,44100,29.976575963718822
6677,44100,30.00269841269841
6679,44100,30.00269841269841
6680,44100,30.00269841269841
6684,44100,30.00269841269841
6762,44100,30.00269841269841
6776,44100,29.976575963718822
6778,44100,30.00269841269841
6779,44100,29.976575963718822
6782,44100,30.00269841269841
6783,44100,29.976575963718822
6788,44100,29.976575963718822
6802,44100,29.976575963718822
6803,44100,29.976575963718822
6854,44100,30.00269841269841
6855,44100,29.976575963718822
6856,44100,30.00269841269841
6857,44100,29.976575963718822
7011,44100,29.976575963718822
7373,44100,29.976575963718822
7374,44100,29.976575963718822
7375,44100,29.976575963718822
7376,44100,29.976575963718822
7377,44100,29.976575963718822
7378,44100,30.00269841269841
7379,44100,29.976575963718822
7381,44100,30.00269841269841
7383,44100,30.00269841269841
7385,44100,29.976575963718822
7386,44100,29.976575963718822
7388,44100,29.976575963718822
7391,44100,29.976575963718822
7393,44100,29.976575963718822
7481,44100,29.976575963718822
7482,44100,30.00269841269841
7483,44100,30.00269841269841
7487,44100,29.976575963718822
7488,44100,29.976575963718822
7489,44100,29.976575963718822
7490,44100,29.976575963718822
7491,44100,30.00269841269841
7492,44100,29.976575963718822
7495,44100,29.976575963718822
7526,44100,29.976575963718822
7527,44100,29.976575963718822
7528,44100,30.00269841269841
7529,44100,29.976575963718822
7548,44100,29.976575963718822
7554,44100,30.00269841269841
7709,44100,29.976575963718822
7710,44100,30.00269841269841
7711,44100,29.976575963718822
7712,44100,30.00269841269841
7713,44100,30.00269841269841
7872,44100,29.976575963718822
8056,44100,30.00269841269841
8208,44100,30.00269841269841
8256,44100,30.00269841269841
8259,44100,30.00269841269841
8261,44100,30.00269841269841
8345,44100,29.976575963718822
8357,44100,29.976575963718822
8363,44100,30.00269841269841
8372,44100,30.00269841269841
8416,44100,29.976575963718822
9152,44100,30.00269841269841
9155,44100,30.00269841269841
9307,44100,30.00269841269841
9476,44100,29.976575963718822
9477,44100,29.976575963718822
9491,44100,30.00269841269841
9505,44100,29.976575963718822
9511,44100,29.976575963718822
9512,44100,29.976575963718822
9513,44100,30.00269841269841
9550,48000,29.988979166666667
9553,44100,30.00269841269841
9555,44100,30.00269841269841
9557,44100,29.976575963718822
9559,44100,29.976575963718822
9560,44100,30.00269841269841
9678,44100,30.00269841269841
9721,44100,30.00269841269841
9846,44100,30.00269841269841
9887,48000,29.988979166666667
9888,44100,29.976575963718822
9918,44100,29.976575963718822
9962,48000,29.988979166666667
10186,44100,29.976575963718822
10192,44100,29.976575963718822
10250,44100,29.976575963718822
10374,44100,29.976575963718822
10375,44100,29.976575963718822
10376,44100,29.976575963718822
10377,44100,29.976575963718822
10381,44100,29.976575963718822
10382,44100,29.976575963718822
10383,44100,29.976575963718822
10384,44100,30.00269841269841
10385,44100,30.00269841269841
10386,44100,30.00269841269841
10387,44100,30.00269841269841
10388,44100,29.976575963718822
10389,44100,30.00269841269841
10435,44100,29.976575963718822
10438,44100,30.00269841269841
10439,44100,29.976575963718822
10440,44100,29.976575963718822
10441,44100,30.00269841269841
10442,44100,30.00269841269841
10443,44100,30.00269841269841
10444,44100,30.00269841269841
10447,44100,29.976575963718822
10458,44100,30.00269841269841
10480,44100,29.976575963718822
10481,44100,29.976575963718822
10485,44100,29.976575963718822
10521,44100,29.976575963718822
10527,44100,30.00269841269841
10535,44100,29.976575963718822
10541,44100,29.976575963718822
10575,44100,30.00269841269841
10577,44100,30.00269841269841
10668,44100,29.976575963718822
10669,44100,30.00269841269841
10670,44100,30.00269841269841
10671,44100,29.976575963718822
10672,44100,30.00269841269841
10673,44100,29.976575963718822
10674,44100,30.00269841269841
10675,44100,29.976575963718822
10676,44100,29.976575963718822
10677,44100,30.00269841269841
10678,44100,30.00269841269841
10679,44100,30.00269841269841
10682,44100,30.00269841269841
10684,44100,30.00269841269841
10693,44100,29.976575963718822
10694,44100,30.00269841269841
10695,44100,29.976575963718822
10696,44100,30.00269841269841
10697,44100,30.00269841269841
10698,44100,30.00269841269841
10699,44100,30.00269841269841
10805,44100,29.976575963718822
10806,44100,30.00269841269841
10807,44100,30.00269841269841
10808,44100,29.976575963718822
10809,44100,30.00269841269841
10810,44100,30.00269841269841
10983,44100,30.00269841269841
10992,44100,30.00269841269841
10993,44100,30.00269841269841
11019,44100,29.976575963718822
11020,44100,29.976575963718822
11059,44100,30.00269841269841
11198,44100,30.00269841269841
11199,44100,29.976575963718822
11200,44100,30.00269841269841
11204,44100,29.976575963718822
11206,44100,30.00269841269841
11234,44100,29.976575963718822
11237,44100,30.00269841269841
11239,44100,29.976575963718822
11242,44100,30.00269841269841
11261,44100,29.976575963718822
11262,44100,29.976575963718822
11264,44100,29.976575963718822
11268,44100,29.976575963718822
11298,44100,29.976575963718822
11299,44100,29.976575963718822
11306,44100,30.00269841269841
11333,44100,30.00269841269841
11334,44100,29.976575963718822
11503,44100,30.00269841269841
11504,44100,29.976575963718822
11505,44100,29.976575963718822
11508,44100,29.976575963718822
11544,44100,30.00269841269841
11638,44100,29.976575963718822
11671,44100,29.976575963718822
11672,44100,29.976575963718822
11673,44100,30.00269841269841
11674,44100,29.976575963718822
11675,44100,29.976575963718822
11677,44100,30.00269841269841
11679,44100,30.00269841269841
11681,44100,30.00269841269841
11682,44100,29.976575963718822
11683,44100,29.976575963718822
11763,44100,29.976575963718822
11764,44100,29.976575963718822
11765,44100,29.976575963718822
11766,44100,29.976575963718822
11767,44100,29.976575963718822
11768,44100,29.976575963718822
11769,44100,29.976575963718822
11770,44100,29.976575963718822
11771,44100,30.00269841269841
11772,44100,29.976575963718822
11773,44100,29.976575963718822
11774,44100,30.00269841269841
11775,44100,30.00269841269841
11776,44100,30.00269841269841
11777,44100,29.976575963718822
11778,44100,30.00269841269841
11779,44100,29.976575963718822
11780,44100,29.976575963718822
11781,44100,29.976575963718822
11782,44100,29.976575963718822
11783,44100,30.00269841269841
11784,44100,29.976575963718822
11785,44100,30.00269841269841
11786,44100,29.976575963718822
11787,44100,30.00269841269841
11788,44100,30.00269841269841
11789,44100,29.976575963718822
11790,44100,30.00269841269841
11791,44100,30.00269841269841
11792,44100,30.00269841269841
11793,44100,30.00269841269841
11794,44100,30.00269841269841
11795,44100,30.00269841269841
11803,44100,30.00269841269841
11818,44100,29.976575963718822
11839,44100,29.976575963718822
11861,44100,29.976575963718822
11862,44100,29.976575963718822
11867,44100,29.976575963718822
11868,44100,29.976575963718822
11916,44100,29.976575963718822
11917,44100,29.976575963718822
11918,44100,30.00269841269841
11919,44100,30.00269841269841
11920,44100,29.976575963718822
11921,44100,30.00269841269841
11922,44100,30.00269841269841
11933,44100,30.00269841269841
11937,44100,29.976575963718822
11942,44100,29.976575963718822
11946,44100,29.976575963718822
11947,48000,29.988979166666667
11951,44100,29.976575963718822
12045,44100,30.00269841269841
12046,44100,29.976575963718822
12047,44100,30.00269841269841
12048,44100,30.00269841269841
12049,44100,30.00269841269841
12050,44100,30.00269841269841
12051,44100,30.00269841269841
12052,44100,29.976575963718822
12053,44100,29.976575963718822
12058,44100,29.976575963718822
12059,44100,29.976575963718822
12060,44100,30.00269841269841
12061,44100,30.00269841269841
12062,44100,29.976575963718822
12064,44100,29.976575963718822
12065,44100,30.00269841269841
12066,44100,29.976575963718822
12067,44100,29.976575963718822
12109,44100,29.976575963718822
12146,44100,30.00269841269841
12147,44100,30.00269841269841
12173,44100,29.976575963718822
12174,44100,30.00269841269841
12179,44100,30.00269841269841
12188,44100,29.976575963718822
12189,44100,29.976575963718822
12346,44100,30.00269841269841
12348,44100,29.976575963718822
12349,44100,29.976575963718822
12350,44100,30.00269841269841
12351,44100,29.976575963718822
12352,44100,29.976575963718822
12353,44100,29.976575963718822
12355,44100,29.976575963718822
12376,44100,30.00269841269841
12387,44100,30.00269841269841
12390,44100,30.00269841269841
12394,44100,30.00269841269841
12481,44100,30.00269841269841
12482,44100,30.00269841269841
12484,44100,29.976575963718822
12485,44100,29.976575963718822
12486,44100,29.976575963718822
12487,44100,30.00269841269841
12488,44100,29.976575963718822
12489,44100,29.976575963718822
12490,44100,29.976575963718822
12508,44100,29.976575963718822
12513,44100,30.00269841269841
12514,44100,29.976575963718822
12518,44100,29.976575963718822
12521,44100,30.00269841269841
12526,44100,30.00269841269841
12527,44100,29.976575963718822
12530,44100,29.976575963718822
12531,44100,30.00269841269841
12532,44100,29.976575963718822
12537,44100,30.00269841269841
12551,44100,30.00269841269841
12552,44100,29.976575963718822
12654,44100,29.976575963718822
12690,44100,30.00269841269841
12691,44100,30.00269841269841
12692,44100,30.00269841269841
12737,44100,30.00269841269841
12985,44100,29.976575963718822
12986,44100,30.00269841269841
13191,44100,29.976575963718822
13197,44100,30.00269841269841
13199,44100,29.976575963718822
13201,44100,29.976575963718822
13218,44100,30.00269841269841
13220,44100,30.00269841269841
13325,44100,29.976575963718822
13328,44100,29.976575963718822
13362,44100,30.00269841269841
13378,44100,29.976575963718822
13474,44100,29.976575963718822
13537,44100,30.00269841269841
13538,44100,30.00269841269841
13539,44100,29.976575963718822
13540,44100,30.00269841269841
13556,44100,30.00269841269841
13561,44100,30.00269841269841
13562,44100,30.00269841269841
13566,44100,30.00269841269841
13571,44100,29.976575963718822
13578,44100,30.00269841269841
13591,44100,30.00269841269841
13596,44100,30.00269841269841
13666,44100,29.976575963718822
13668,44100,30.00269841269841
13670,44100,29.976575963718822
13706,44100,29.976575963718822
13707,44100,30.00269841269841
13708,44100,29.976575963718822
13709,44100,29.976575963718822
13710,44100,30.00269841269841
13711,44100,29.976575963718822
13735,44100,29.976575963718822
13747,44100,30.00269841269841
13748,44100,29.976575963718822
13749,44100,30.00269841269841
13767,44100,29.976575963718822
13768,44100,30.00269841269841
13804,44100,30.00269841269841
13927,44100,29.976575963718822
13928,44100,30.00269841269841
13929,44100,30.00269841269841
13930,44100,29.976575963718822
14063,44100,29.976575963718822
14208,44100,29.976575963718822
14315,44100,29.976575963718822
14316,44100,30.00269841269841
14317,44100,30.00269841269841
14318,44100,29.976575963718822
14319,44100,30.00269841269841
14320,44100,30.00269841269841
14344,44100,29.976575963718822
14358,44100,29.976575963718822
14363,44100,30.00269841269841
14365,44100,29.976575963718822
14386,44100,29.976575963718822
14391,44100,30.00269841269841
14538,44100,29.976575963718822
14539,44100,30.00269841269841
14541,44100,30.00269841269841
14542,44100,30.00269841269841
14568,44100,29.976575963718822
14569,44100,30.00269841269841
14570,44100,30.00269841269841
14571,44100,29.976575963718822
14572,44100,29.976575963718822
14576,44100,30.00269841269841
14577,44100,30.00269841269841
14578,44100,29.976575963718822
14579,44100,30.00269841269841
14580,44100,29.976575963718822
14581,44100,29.976575963718822
14583,44100,30.00269841269841
14584,44100,30.00269841269841
14585,44100,29.976575963718822
14586,44100,29.976575963718822
14588,44100,29.976575963718822
14589,44100,30.00269841269841
14590,44100,29.976575963718822
14601,44100,30.00269841269841
14602,44100,29.976575963718822
14603,44100,29.976575963718822
14604,44100,29.976575963718822
14653,44100,29.976575963718822
14661,44100,29.976575963718822
14663,44100,29.976575963718822
14684,44100,29.976575963718822
14690,44100,30.00269841269841
14693,44100,30.00269841269841
14733,44100,30.00269841269841
14734,44100,30.00269841269841
14735,44100,30.00269841269841
14736,44100,30.00269841269841
14737,44100,29.976575963718822
14738,44100,29.976575963718822
14739,44100,30.00269841269841
14740,44100,30.00269841269841
14741,44100,30.00269841269841
14742,44100,29.976575963718822
14743,44100,29.976575963718822
14744,44100,30.00269841269841
14745,44100,29.976575963718822
14809,44100,30.00269841269841
14869,44100,30.00269841269841
15094,48000,29.988979166666667
15210,44100,29.976575963718822
15464,44100,30.00269841269841
15469,44100,30.00269841269841
15471,44100,29.976575963718822
15475,44100,30.00269841269841
15476,44100,29.976575963718822
15487,44100,29.976575963718822
15488,44100,30.00269841269841
15540,44100,29.976575963718822
15541,44100,29.976575963718822
15542,44100,29.976575963718822
15543,44100,29.976575963718822
15625,44100,30.00269841269841
15769,44100,29.976575963718822
15770,44100,29.976575963718822
15771,44100,29.976575963718822
15772,44100,30.00269841269841
15773,44100,29.976575963718822
15880,44100,29.976575963718822
16095,44100,30.00269841269841
16155,44100,30.00269841269841
16158,44100,29.976575963718822
16162,44100,29.976575963718822
16163,44100,29.976575963718822
16334,44100,30.00269841269841
16337,44100,29.976575963718822
16338,44100,30.00269841269841
16339,44100,29.976575963718822
16340,44100,30.00269841269841
16354,44100,30.00269841269841
16743,44100,29.976575963718822
16744,44100,30.00269841269841
16745,44100,30.00269841269841
16747,44100,29.976575963718822
16819,44100,29.976575963718822
16820,44100,29.976575963718822
16821,44100,30.00269841269841
16822,44100,29.976575963718822
16878,44100,30.00269841269841
16879,44100,29.976575963718822
16880,44100,29.976575963718822
16895,44100,29.976575963718822
16994,44100,29.976575963718822
16995,44100,29.976575963718822
16997,44100,29.976575963718822
17132,44100,29.976575963718822
17344,44100,30.00269841269841
17345,44100,29.976575963718822
17462,44100,29.976575963718822
17491,44100,29.976575963718822
17496,44100,29.976575963718822
17499,44100,29.976575963718822
17500,44100,29.976575963718822
17573,48000,29.988979166666667
17588,44100,29.976575963718822
17605,44100,30.00269841269841
17606,44100,29.976575963718822
17607,44100,29.976575963718822
17608,44100,30.00269841269841
17609,44100,30.00269841269841
17610,44100,29.976575963718822
17611,44100,29.976575963718822
17631,22050,29.964580498866212
17632,22050,29.990702947845804
17633,22050,29.990702947845804
17634,22050,29.964580498866212
17635,22050,29.964580498866212
17636,22050,29.964580498866212
17637,22050,29.964580498866212
17644,44100,30.00269841269841
17735,44100,30.00269841269841
17782,44100,29.976575963718822
17884,44100,29.976575963718822
17906,44100,30.00269841269841
18031,44100,30.00269841269841
18032,44100,29.976575963718822
18033,44100,30.00269841269841
18034,44100,30.00269841269841
18037,44100,29.976575963718822
18038,44100,30.00269841269841
18039,44100,30.00269841269841
18043,44100,29.976575963718822
18044,44100,29.976575963718822
18112,44100,29.976575963718822
18124,44100,29.976575963718822
18144,44100,30.00269841269841
18145,44100,30.00269841269841
18146,44100,29.976575963718822
18159,44100,29.976575963718822
18197,44100,29.976575963718822
18350,44100,29.976575963718822
18607,44100,30.00269841269841
18611,44100,29.976575963718822
18876,44100,30.00269841269841
18877,44100,30.00269841269841
18887,44100,30.00269841269841
19073,44100,30.00269841269841
19074,44100,29.976575963718822
19179,44100,29.976575963718822
19184,44100,29.976575963718822
19187,44100,29.976575963718822
19192,44100,30.00269841269841
19412,44100,29.976575963718822
19413,44100,29.976575963718822
19415,44100,29.976575963718822
19416,44100,29.976575963718822
19417,44100,29.976575963718822
19418,44100,29.976575963718822
19420,44100,29.976575963718822
19422,44100,29.976575963718822
19423,44100,30.00269841269841
19425,44100,30.00269841269841
19438,44100,30.00269841269841
19439,44100,29.976575963718822
19441,44100,30.00269841269841
19442,44100,30.00269841269841
19459,44100,30.00269841269841
19673,44100,30.00269841269841
19674,44100,29.976575963718822
19685,44100,29.976575963718822
19689,44100,30.00269841269841
19707,44100,30.00269841269841
19708,44100,29.976575963718822
19729,48000,29.988979166666667
19758,44100,29.976575963718822
19759,44100,30.00269841269841
19760,44100,29.976575963718822
19889,44100,29.976575963718822
19890,44100,29.976575963718822
19891,44100,30.00269841269841
20050,44100,30.00269841269841
20296,44100,29.976575963718822
20361,44100,30.00269841269841
20362,44100,29.976575963718822
20364,44100,30.00269841269841
20365,44100,30.00269841269841
20366,44100,29.976575963718822
20369,44100,30.00269841269841
20372,44100,30.00269841269841
20373,44100,29.976575963718822
20374,44100,29.976575963718822
20375,44100,29.976575963718822
20376,44100,30.00269841269841
20424,44100,30.00269841269841
20432,44100,29.976575963718822
20469,44100,30.00269841269841
20667,44100,29.976575963718822
20704,44100,30.00269841269841
20818,44100,29.976575963718822
21058,44100,29.976575963718822
21085,44100,29.976575963718822
21087,44100,30.00269841269841
21167,44100,29.976575963718822
21228,44100,29.976575963718822
21231,44100,30.00269841269841
21232,44100,29.976575963718822
21400,44100,29.976575963718822
21401,44100,30.00269841269841
21402,44100,29.976575963718822
21403,44100,30.00269841269841
21404,44100,29.976575963718822
21409,44100,30.00269841269841
21422,44100,29.976575963718822
21565,44100,29.976575963718822
21587,44100,30.00269841269841
21657,44100,29.976575963718822
21672,44100,30.00269841269841
21676,44100,29.976575963718822
21677,44100,30.00269841269841
21707,44100,30.00269841269841
21774,44100,29.976575963718822
21842,44100,30.00269841269841
21859,44100,29.976575963718822
21860,44100,30.00269841269841
21891,44100,30.00269841269841
21895,44100,30.00269841269841
21995,44100,29.976575963718822
21996,44100,29.976575963718822
21997,44100,29.976575963718822
21998,44100,30.00269841269841
21999,44100,29.976575963718822
22000,44100,29.976575963718822
22001,44100,30.00269841269841
22088,44100,30.00269841269841
22091,44100,30.00269841269841
22093,44100,30.00269841269841
22094,44100,30.00269841269841
22095,44100,30.00269841269841
22097,44100,30.00269841269841
22150,44100,29.976575963718822
22295,44100,30.00269841269841
22296,44100,29.976575963718822
22315,44100,29.976575963718822
22348,44100,29.976575963718822
22472,44100,30.00269841269841
22473,44100,30.00269841269841
22474,44100,30.00269841269841
22475,44100,30.00269841269841
22476,44100,29.976575963718822
22477,44100,30.00269841269841
22478,44100,30.00269841269841
22479,44100,29.976575963718822
22480,44100,29.976575963718822
22481,44100,29.976575963718822
23010,44100,29.976575963718822
23013,44100,29.976575963718822
23014,44100,30.00269841269841
23015,44100,29.976575963718822
23016,44100,30.00269841269841
23037,44100,29.976575963718822
23039,44100,30.00269841269841
23041,44100,30.00269841269841
23063,44100,30.00269841269841
23155,44100,30.00269841269841
23156,44100,29.976575963718822
23172,44100,30.00269841269841
23329,44100,29.976575963718822
23353,44100,30.00269841269841
23355,44100,30.00269841269841
23371,44100,30.00269841269841
23372,44100,30.00269841269841
23505,44100,29.976575963718822
23862,44100,30.00269841269841
24216,44100,29.976575963718822
24217,44100,30.00269841269841
24218,44100,30.00269841269841
24362,44100,30.00269841269841
24363,44100,29.976575963718822
24364,44100,29.976575963718822
24365,44100,29.976575963718822
24366,44100,30.00269841269841
24367,44100,29.976575963718822
24368,44100,30.00269841269841
24369,44100,29.976575963718822
24370,44100,29.976575963718822
24371,44100,30.00269841269841
24418,44100,30.00269841269841
24420,44100,30.00269841269841
24421,44100,29.976575963718822
24422,44100,29.976575963718822
24423,44100,29.976575963718822
24424,44100,30.00269841269841
24425,44100,30.00269841269841
24426,44100,29.976575963718822
24427,44100,30.00269841269841
24428,44100,30.00269841269841
24429,44100,29.976575963718822
24430,44100,30.00269841269841
24431,44100,29.976575963718822
24432,44100,29.976575963718822
24512,44100,29.976575963718822
24515,44100,30.00269841269841
24521,44100,30.00269841269841
24524,44100,29.976575963718822
24698,44100,30.00269841269841
24699,44100,30.00269841269841
24700,44100,29.976575963718822
24701,44100,29.976575963718822
24702,44100,30.00269841269841
24717,44100,29.976575963718822
24720,44100,29.976575963718822
24739,44100,30.00269841269841
24741,44100,30.00269841269841
24742,44100,30.00269841269841
24745,44100,29.976575963718822
24746,44100,29.976575963718822
